US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/5,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/6,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/7,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/8,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/9,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/10,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/11,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/12,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/13,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/14,0.09
